id,name,post_count,tags,copyright_tags,clothing_tags,avg_score,avg_fav_count
1631523,zuikaku_(kancolle),10414,"green hair, hair between eyes, long hair, twintails, green eyes, small breasts, grey hair","zuikaku (kancolle), kantai collection","hair ribbon, japanese clothes, muneate, ribbon, breasts, hakama, hakama skirt, skirt, thighhighs, gloves",30.86,28.48
1630699,hamakaze_(kancolle),10329,"blue eyes, grey hair, hair over one eye, short hair, large breasts","hamakaze (kancolle), kantai collection","bikini, breasts, gloves, hair ornament, hairclip, neckerchief, pleated skirt, school uniform, serafuku, short sleeves, skirt, swimsuit, white gloves, sailor collar, pantyhose, shirt",21.14,19.23
456150,akiyama_mio,10304,"black eyes, black hair, long hair, sidelocks, hime cut","akiyama mio, k-on!","blazer, jacket, long sleeves, pleated skirt, ribbon, school uniform, shoes, skirt, socks, collared shirt, shirt, breasts, neck ribbon",30.0,28.43
1584986,hoshino_(blue_archive),10287,"ahoge, long hair, pink hair, very long hair, heterochromia, blue eyes, hair between eyes, yellow eyes","hoshino (blue archive), blue archive","black gloves, blue necktie, gloves, necktie, pleated skirt, shirt, skirt, long sleeves, breasts, collared shirt, plaid skirt",25.12,23.7
1586112,frieren,10286,"long hair, twintails, white hair, green eyes, parted bangs, grey hair","frieren, sousou no frieren","boots, breasts, capelet, earrings, pantyhose, shirt, long sleeves, dress, white dress",36.78,32.77
1680295,mika_(blue_archive),10245,"large breasts, long hair, pink hair, sidelocks, hair bun, very long hair, yellow eyes","mika (blue archive), blue archive","breasts, collarbone, hair ornament, hair scrunchie, bow, flower, hair flower, dress, white dress, capelet",33.26,31.43
1821363,nahida_(genshin_impact),10061,"green eyes, green hair, hair between eyes, long hair, side ponytail, star-shaped pupils, symbol-shaped pupils, white hair, cross-shaped pupils, multicolored hair, gradient hair","nahida (genshin impact), genshin impact","hair ornament, dress, sleeveless dress, white dress, bloomers, bracelet, detached sleeves, gold trim, gem",14.28,13.82
1335350,haruna_(kancolle),10015,"brown eyes, grey hair, hair between eyes, large breasts, long hair, black hair","haruna (kancolle), kantai collection","breasts, hairband, hair ornament, hairclip, japanese clothes, nontraditional miko, ribbon-trimmed sleeves, ribbon trim, skirt, detached sleeves, swimsuit",24.35,22.85
7493,daiyousei,9959,"side ponytail, green hair, short hair, green eyes, long hair","daiyousei, touhou, cookie (touhou)","dress, ascot, blue dress, bow, hair bow, vest, socks, shirt, collared shirt, puffy short sleeves, puffy sleeves, shoes, short sleeves, skirt",3.8,3.58
452135,producer_(idolmaster),9833,"black hair, short hair, blonde hair, long hair, ahoge, brown hair, large breasts, ponytail, very long hair, green eyes, hair between eyes, medium breasts, brown eyes, blue eyes, glasses, twintails, dot nose","producer (idolmaster), idolmaster, idolmaster cinderella girls, gakuen idolmaster, idolmaster shiny colors, idolmaster million live!, idolmaster side-m","collared shirt, long sleeves, necktie, shirt, bikini, breasts, swimsuit, gloves, panties, thighhighs, ribbon, jacket, suit, collarbone, bow, hair bow, glasses, skirt, pleated skirt, formal clothes",17.8,19.21
1593595,mori_calliope,9801,"pink hair, red eyes, long hair, large breasts, pink eyes","mori calliope, hololive, hololive english","breasts, black dress, dress, thighhighs, detached sleeves, tiara, veil, see-through clothes",45.47,43.15
1526564,doctor_(arknights),9794,"blue eyes, brown hair, long hair, short hair, white hair, hair between eyes, large breasts, grey hair, tail, blonde hair, yellow eyes","doctor (arknights), arknights","long sleeves, breasts, dress, jacket, black gloves, gloves, thighhighs, shirt, coat, hood, open clothes",23.55,22.43
465977,hoshiguma_yuugi,9755,"blonde hair, parted bangs, ponytail, red eyes, long hair, very long hair, large breasts","hoshiguma yuugi, touhou","breasts, japanese clothes, kimono, cuffs, shackles, shirt, short sleeves, skirt",23.0,20.75
1531173,usada_pekora,9754,"blue hair, braid, multicolored hair, small breasts, twin braids, two-tone hair, long hair, rabbit tail, tail, white hair, red eyes, twintails, orange eyes, hair between eyes, very long hair, medium breasts, symbol-shaped pupils","usada pekora, hololive","breasts, hair ornament, black gloves, bow, detached sleeves, dress, fur trim, gloves, hair bow, pantyhose, white dress, leotard, strapless leotard",25.35,23.89
1523054,manjuu_(azur_lane),9747,"black hair, large breasts, long hair, grey hair, hair between eyes, yellow eyes, brown hair, medium breasts, ponytail, very long hair, multicolored hair","manjuu (azur lane), azur lane","breasts, long sleeves, shorts, dress, gloves, collarbone, jacket, red gloves, thighhighs, ribbon",56.06,51.11
1631219,nagato_(kancolle),9686,"black hair, hair between eyes, large breasts, long hair, brown eyes, very long hair, red eyes","nagato (kancolle), kantai collection","black gloves, breasts, coat, gloves, pleated skirt, skirt, thighhighs",48.7,44.49
13814,morichika_rinnosuke,9680,"glasses, white hair, yellow eyes, short hair, grey hair, ahoge","morichika rinnosuke, touhou","glasses, japanese clothes, kimono, long sleeves, wide sleeves",9.12,13.3
1639135,yuudachi_kai_ni_(kancolle),9635,"blonde hair, hair flaps, long hair, red eyes, medium breasts","yuudachi kai ni (kancolle), kantai collection","breasts, hair ornament, hair ribbon, hairclip, neckerchief, pleated skirt, ribbon, school uniform, serafuku, skirt, shirt, gloves, sailor collar",21.09,19.39
12342,usami_renko,9622,"black hair, long hair, medium hair, brown hair, short hair, brown eyes","usami renko, touhou","bow, collared shirt, hat, hat bow, necktie, red necktie, ribbon, shirt, skirt, breasts, black hat, capelet, long sleeves, shoes, hair bow, short sleeves, puffy sleeves, ribbon trim",13.36,11.78
395918,misaka_mikoto,9615,"asymmetrical bangs, brown eyes, brown hair, short hair, small breasts, medium hair","misaka mikoto, toaru kagaku no railgun, toaru majutsu no index","hair ornament, hairpin, shirt, skirt, breasts, collared shirt, school uniform, sweater vest, jacket, miniskirt, shorts, pleated skirt, short sleeves",26.54,23.32
465646,tohsaka_rin,9589,"black hair, blue eyes, medium breasts, two side up, brown hair, long hair, very long hair, twintails, parted bangs","tohsaka rin, fate/stay night, fate (series)","breasts, hair ribbon, ribbon, skirt, sweater, thighhighs, turtleneck, turtleneck sweater, miniskirt, shirt, long sleeves, pleated skirt, bow",49.52,45.28
1351818,kashima_(kancolle),9573,"blue eyes, grey hair, hair between eyes, large breasts, long hair, twintails, wavy hair, sidelocks","kashima (kancolle), kantai collection","breasts, gloves, neckerchief, pleated skirt, skirt, white gloves, frilled sleeves, frills, hat, jacket, long sleeves, military uniform, miniskirt, shirt, black hat",25.7,24.07
7441,fate_testarossa,9564,"blonde hair, large breasts, long hair, red eyes, very long hair, twintails","fate testarossa, lyrical nanoha, mahou shoujo lyrical nanoha strikers, mahou shoujo lyrical nanoha","breasts, dress, black gloves, gloves, cape, skirt, thighhighs, hair ribbon, ribbon",14.6,13.43
1593596,ninomae_ina'nis,9555,"blue eyes, long hair, multicolored hair, tentacle hair, gradient hair, side ponytail, orange hair, purple hair, blunt bangs, purple eyes, small breasts, very long hair, sidelocks","ninomae ina'nis, hololive, hololive english","gloves, black dress, dress, neck ribbon, ribbon, shirt, skirt, fur trim, breasts, thighhighs",41.3,38.66
2133007,kaname_madoka_(magical_girl),9505,"pink eyes, pink hair, short hair, twintails, hair between eyes, short twintails","kaname madoka (magical girl), mahou shoujo madoka magica, mahou shoujo madoka magica (anime)","bow, bubble skirt, collarbone, dress, frills, gloves, hair bow, pink dress, short sleeves, skirt, white gloves, puffy sleeves, bow choker, puffy short sleeves, frilled sleeves, ribbon, shoes, socks, gem",9.73,9.06
12108,illyasviel_von_einzbern,9503,"long hair, red eyes, sidelocks, small breasts, white hair, blonde hair, hair between eyes","illyasviel von einzbern, fate/kaleid liner prisma illya, fate (series), fate/stay night","breasts, thighhighs, shirt, dress, gloves, skirt, hair ornament",34.03,31.35
638499,mononobe_no_futo,9495,"blue eyes, hair between eyes, long hair, ponytail, grey hair, grey eyes","mononobe no futo, touhou","blue hat, breasts, detached sleeves, hat, japanese clothes, ribbon-trimmed sleeves, ribbon trim, wide sleeves, long sleeves, shirt, skirt, boots, frills, hat ribbon, ribbon, black hat, neck ribbon",13.32,11.83
1600114,zhongli_(genshin_impact),9428,"black hair, brown eyes, brown hair, gradient hair, hair between eyes, multicolored hair, long hair, very long hair, ponytail, yellow eyes","zhongli (genshin impact), genshin impact","jacket, long sleeves, shirt, black gloves, coat, collared shirt, earrings, gloves, necktie, tassel, white necktie, pants, gem, wing collar",9.87,9.21
1333465,rem_(re:zero),9344,"blue eyes, blue hair, medium breasts, short hair, hair over one eye, large breasts","rem (re:zero), re:zero kara hajimeru isekai seikatsu","black dress, breasts, detached sleeves, dress, hair ornament, hair ribbon, maid, maid headdress, ribbon, frills, long sleeves, thighhighs",43.48,40.08
465688,shiki_eiki,9301,"green hair, short hair, asymmetrical hair, blue eyes, medium hair, green eyes","shiki eiki, touhou","shirt, skirt, blue hat, breasts, frilled hat, frills, hat, hat ribbon, puffy sleeves, ribbon, vest, long sleeves, ribbon trim, bow, buttons, juliet sleeves",15.47,13.13
1467839,trainer_(umamusume),9299,"brown hair, horse tail, large breasts, multicolored hair, short hair, tail, white hair, yellow eyes, long hair, braid, hair between eyes, medium breasts, ahoge, blue eyes, streaked hair, very long hair","trainer (umamusume), umamusume","breasts, collarbone, ear covers, hair ornament, shirt, collared shirt, long sleeves, vest, school uniform, skirt, bow, pants, ear ornament, jacket",15.56,14.61
506041,maribel_hearn,9286,"blonde hair, short hair, yellow eyes, long hair, medium hair, purple eyes","maribel hearn, touhou","breasts, dress, frills, hat, long sleeves, puffy sleeves, purple dress, shirt, short sleeves, ribbon, white hat, hat ribbon, bow, puffy short sleeves, skirt",12.76,11.1
1648389,yor_briar,9250,"black hair, large breasts, long hair, sidelocks, red eyes","yor briar, spy x family","breasts, hairband, dress, earrings, black dress, sweater, gloves",36.85,34.59
1867985,toki_(blue_archive),9246,"blonde hair, blue eyes, long hair, medium breasts, tail, very long hair, braid, large breasts","toki (blue archive), blue archive","bow, bowtie, breasts, fake animal ears, leotard, playboy bunny, thighhighs, detached collar, hairband",48.73,45.12
1685272,ouro_kronii,9239,"blue eyes, blue hair, hair intakes, large breasts, long hair, black hair, multicolored hair","ouro kronii, hololive, hololive english","breasts, chain headband, bikini, swimsuit, black gloves, bow, earrings, gloves, shirt, detached sleeves",50.52,46.27
12311,onozuka_komachi,9224,"red eyes, red hair, two side up, large breasts, short hair, huge breasts","onozuka komachi, touhou","breasts, puffy short sleeves, puffy sleeves, short sleeves, blue dress, dress, hair bobbles, hair ornament, sash, sandals, socks, tabi",16.58,14.66
8327,ayanami_rei,9185,"blue hair, red eyes, short hair, medium breasts, hair between eyes","ayanami rei, neon genesis evangelion, evangelion: 3.0+1.0 thrice upon a time, rebuild of evangelion","school uniform, shirt, bodysuit, breasts, mecha pilot suit",19.94,17.36
1233711,imaizumi_kagerou,9066,"brown hair, long hair, red eyes, tail, wolf tail, large breasts, medium breasts, very long hair","imaizumi kagerou, touhou","breasts, dress, long sleeves, white dress, brooch, wide sleeves, collarbone",13.22,11.96
1865359,rio_(blue_archive),9032,"black hair, large breasts, long hair, blunt bangs, red eyes, white pupils, very long hair, huge breasts, ringed eyes","rio (blue archive), blue archive","breasts, jacket, pantyhose, sweater, hair ornament, hairclip, pleated skirt, skirt, turtleneck, turtleneck sweater",70.75,66.72
472387,nakano_azusa,8991,"black hair, brown eyes, long hair, twintails, hair between eyes, sidelocks","nakano azusa, k-on!","blazer, jacket, neck ribbon, pleated skirt, ribbon, school uniform, skirt, socks, long sleeves, collared shirt, shirt",26.45,24.48
1287532,megumin,8973,"short hair, small breasts, brown hair, red eyes, black hair, medium hair","megumin, kono subarashii sekai ni shukufuku wo!","breasts, collar, dress, hat, red dress, collarbone, long sleeves, cape, thighhighs, black gloves, gloves, panties",51.99,48.51
1380245,suzuya_(kancolle),8962,"aqua hair, green eyes, large breasts, long hair, green hair, aqua eyes, hair between eyes","suzuya (kancolle), kantai collection","breasts, hair ornament, hairclip, bikini, swimsuit, thighhighs, bow, bowtie, open clothes, skirt, frills, cardigan, jacket, pleated skirt, school uniform, shirt, blazer",22.89,20.98
1452630,scathach_(fate),8926,"hair between eyes, large breasts, long hair, purple hair, red eyes, very long hair","scathach (fate), fate/grand order, fate (series)","breasts, bikini, swimsuit, bodysuit, long sleeves",60.05,56.59
600200,kyubey,8900,"black hair, long hair, dot nose, hair between eyes, pink eyes, pink hair, short hair, short twintails, twintails, very long hair, red eyes","kyubey, mahou shoujo madoka magica, mahou shoujo madoka magica (anime), magia record: mahou shoujo madoka magica gaiden","frills, hair ribbon, long sleeves, pleated skirt, ribbon, shirt, skirt, bow, bow choker, buttons, dress, frilled sleeves, gem, hair bow, pink dress, puffy short sleeves, puffy sleeves, short sleeves, gloves, shoes, socks, white gloves, miniskirt, school uniform, bubble skirt, bowtie, hairband, juliet sleeves, breasts, thighhighs, flower",9.07,8.4
1442931,amiya_(arknights),8816,"blue eyes, brown hair, long hair, hair between eyes, sidelocks, ponytail","amiya (arknights), arknights","dress, open clothes, ascot, jacket, pantyhose, ring, shirt, skirt, long sleeves",14.86,13.99
1518952,nekomata_okayu,8802,"ahoge, cat tail, large breasts, purple eyes, purple hair, short hair, tail, medium hair, crossed bangs, hair between eyes, messy hair","nekomata okayu, hololive","bikini, breasts, swimsuit, hood, hoodie, collar, long sleeves, pants",35.44,33.66
1685271,nanashi_mumei,8797,"ahoge, black hair, brown eyes, brown hair, crossed bangs, hair between eyes, long hair, medium breasts, multicolored hair, streaked hair, very long hair, white hair, ponytail","nanashi mumei, hololive, hololive english","breasts, clothing cutout, corset, gloves, hair ornament, hairclip, pleated skirt, shirt, skirt, three-quarter sleeves, cape, hood, high collar, socks, thighhighs, bow, bowtie, capelet",40.24,35.79
